Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:2sNkvl4WwkVeJGyg4maxEp,"Aminals","Cerulean","Baths",2010-07-06,198400,41,false,kootlefoosh,2025-05-03T09:27:32Z,"chillwave","Basement's Basement",0.739,0.698,8,-6.444,1,0.137,0.0213,0.752,0.274,0.714,95.002,4
spotify:track:6TwScjf52v004UUNEJi1cO,"Beaming Husband","Mend","Geotic",2010-12-30,196000,15,false,kootlefoosh,2025-05-03T09:27:32Z,"","Ghostly International",0.245,0.258,9,-14.17,1,0.0331,0.982,0.89,0.115,0.183,144.385,4
spotify:track:2IBgNoMfGUTBEM3HGAKwrR,"Everything You Do Is A Balloon","Hi Scores","Boards of Canada",1996-12-01,419565,49,false,kootlefoosh,2025-05-03T09:27:32Z,"idm,ambient,trip hop,downtempo,electronic","Warp Records",0.607,0.373,7,-13.969,0,0.0384,0.0839,0.911,0.194,0.0917,91.011,4
spotify:track:1uaGSDFsLdReQgg8p7Obwh,"Avril 14th","Drukqs","Aphex Twin",2001-10-22,125520,64,false,kootlefoosh,2025-05-03T09:27:32Z,"idm,ambient","Warp Records",0.558,0.0259,8,-30.016,1,0.0458,0.996,0.871,0.0969,0.37,157.811,4
spotify:track:0diGZ1ihw9FVAf07OEyuOO,"Inside My House; Some Place I Keep Dreaming About","Three Love Songs","Ricky Eat Acid",2014,126000,43,false,kootlefoosh,2025-05-03T09:27:32Z,"ambient jazz","Ricky Eat Acid",0.296,0.247,10,-22.768,1,0.0443,0.987,0.917,0.0899,0.0455,73.66,3
spotify:track:6tjzp1mCVaTeK5ZFAye3Ou,"Pop 4","Pop","GAS",2000,591093,41,false,kootlefoosh,2025-05-03T09:27:32Z,"ambient,drone,dub techno,idm,minimal techno,dark ambient","Kompakt",0.479,0.744,8,-15.271,1,0.0352,0.499,0.845,0.155,0.714,119.463,4
spotify:track:56IcbWSUrhed5QMRCQG4oV,"Endless White","L.A. EP 3 X 3","Flying Lotus",2009-08-17,289401,18,false,kootlefoosh,2025-05-03T09:27:32Z,"idm,experimental hip hop,nu jazz,glitch","Warp Records",0.148,0.573,10,-10.357,1,0.0439,0.962,0.828,0.165,0.149,70.725,4
spotify:track:2INhKpUdzh7v0j041gZNsz,"DHL","DHL","Frank Ocean",2019-10-19,268893,61,true,kootlefoosh,2025-05-03T09:27:32Z,"","Blonded",0.819,0.458,4,-10.223,0,0.167,0.582,0.173,0.128,0.232,122.981,4
spotify:track:6BU1RZexmvJcBjgagVVt3M,"Count Me Out","Mr. Morale & The Big Steppers","Kendrick Lamar",2022-05-13,283642,77,true,kootlefoosh,2025-05-03T09:27:32Z,"hip hop,west coast hip hop","pgLang/Top Dawg Entertainment/Aftermath/Interscope Records",0.776,0.431,4,-7.544,0,0.091,0.671,0,0.153,0.495,133.999,4
spotify:track:1rY5uaNy8coQmDpHkm3VfO,"People","Donuts","J Dilla",2006-02-07,83986,42,false,kootlefoosh,2025-05-03T09:27:32Z,"plunderphonics,alternative hip hop,jazz rap","Stones Throw Records",0.739,0.598,4,-12.124,0,0.217,0.535,0.58,0.107,0.53,97.53,4
spotify:track:67c5M9gVWemCV5SGH5cc4v,"Don't Cry","Donuts","J Dilla",2006-02-07,119386,57,false,kootlefoosh,2025-05-03T09:27:32Z,"plunderphonics,alternative hip hop,jazz rap","Stones Throw Records",0.23,0.772,1,-6.349,1,0.342,0.054,0.000138,0.644,0.589,173.377,5
spotify:track:20r94xA0bsYNLtYSiOE6r3,"Frank's Track","The Life Of Pablo","Kanye West",2016-06-10,38333,58,true,kootlefoosh,2025-05-03T09:27:32Z,"rap","Rock The World/IDJ/Kanye LP7",0.655,0.179,11,-6.903,1,0.0722,0.976,0,0.105,0.758,140.687,4
spotify:track:1gXH8hT9dxsBqbRy7h2iC8,"F*ck Your Ethnicity","Section.80","Kendrick Lamar",2011-07-02,224671,56,true,kootlefoosh,2025-05-03T09:27:32Z,"hip hop,west coast hip hop","Top Dawg Entertainment / Section.80",0.601,0.883,0,-6.944,1,0.328,0.392,0.0000193,0.397,0.52,150.967,4
spotify:track:4CFHldOcqUuepVyObZXfSb,"Sun Girl","Something in the Room She Moves","Julia Holter",2024-03-22,352670,20,false,kootlefoosh,2025-05-03T09:27:32Z,"art pop,baroque pop","Domino Recording Co",0.411,0.404,5,-9.653,1,0.0317,0.151,0.0351,0.118,0.315,112.165,4
spotify:track:1VZLEW5ZfcAbKZ94XQiSZF,"Close To You","Blonde","Frank Ocean",2016-08-20,85754,67,false,kootlefoosh,2025-05-03T09:27:32Z,"","Boys Don't Cry",0.855,0.663,5,-8.401,0,0.2,0.194,0.0013,0.146,0.815,77.978,4
spotify:track:6NWAyWsrEz1rG8CLACJsrn,"I Can't Stop Your Memory","Cherry Peel","of Montreal",1997,205906,28,false,kootlefoosh,2025-05-03T09:27:32Z,"neo-psychedelic,baroque pop,art pop","Bar/None Records",0.387,0.474,3,-7.275,1,0.0263,0.786,0.159,0.128,0.286,149.679,4
spotify:track:6WlmEymaXKMRs3D2c4j6os,"Inside Out","Stratosphere","Duster",1998-02-24,141040,73,false,kootlefoosh,2025-05-03T09:27:32Z,"slowcore,shoegaze","Numero Group",0.553,0.465,9,-9.664,1,0.0301,0.84,0.97,0.102,0.652,79.223,4
spotify:track:3ISRnIFXx0S63z8iZBvr4u,"Koi Boy","Pop Food","Jack Stauber",2017-03-25,151690,42,false,kootlefoosh,2025-05-03T09:27:32Z,"","Plopscotch Records",0.704,0.203,9,-12.101,0,0.0394,0.828,0.304,0.112,0.156,78.255,4
spotify:track:1vFS4pjl2Sa7ypomYZ4lht,"Two Paintings by Nikolai Astrup","Now Only","Mount Eerie",2018-03-16,562573,15,false,kootlefoosh,2025-05-03T09:27:32Z,"slowcore,anti-folk,indie folk","P.W. Elverum & Sun",0.501,0.23,11,-20.098,0,0.0522,0.915,0.0713,0.112,0.0923,109.211,4
spotify:track:0E2AcfdJAhmAZdLz85TQU3,"Spinning","Spinning","Julia Holter",2024-01-09,374468,16,false,kootlefoosh,2025-05-03T09:27:32Z,"art pop,baroque pop","Domino Recording Co",0.571,0.48,7,-7.327,1,0.0283,0.312,0.00343,0.13,0.505,74.061,4
spotify:track:54hxJROfyFxrA3CxPcZNP3,"Introduction","Mala in Cuba","Mala",2012-09-10,155364,15,false,kootlefoosh,2025-05-03T09:27:32Z,"dubstep,dub","Brownswood Recordings",0.764,0.458,3,-20.339,1,0.108,0.227,0.817,0.0712,0.0358,140.028,4
spotify:track:5GUYJTQap5F3RDQiCOJhrS,"Self Control","Blonde","Frank Ocean",2016-08-20,249667,78,false,kootlefoosh,2025-05-03T09:27:32Z,"","Boys Don't Cry",0.581,0.21,8,-10.426,1,0.0321,0.768,0,0.369,0.452,80.099,4
spotify:track:2aPTvyE09vUCRwVvj0I8WK,"Sundress","Sundress","A$AP Rocky",2018-11-20,158205,84,true,kootlefoosh,2025-05-03T09:27:32Z,"rap","A$AP Worldwide/Polo Grounds Music/RCA Records",0.721,0.707,6,-6.364,1,0.0595,0.181,0.00000368,0.143,0.743,125.005,4
spotify:track:4SgcE7RxpK3ydWrjoAQH1K,"Why Won't You Make Up Your Mind?","InnerSpeaker","Tame Impala",2010-05-21,199093,60,false,kootlefoosh,2025-05-03T09:27:32Z,"neo-psychedelic,indie","Universal Music Australia Pty. Ltd.",0.458,0.84,5,-4.812,1,0.0566,0.00747,0.204,0.23,0.543,129.03,4
spotify:track:6x4qzGWMdN7EM7Qy9Vhkxc,"Lysergic Bliss","Satanic Panic In The Attic","of Montreal",2004-04-06,244013,47,false,kootlefoosh,2025-05-03T09:27:32Z,"neo-psychedelic,baroque pop,art pop","Polyvinyl Records",0.479,0.749,6,-6.286,0,0.0606,0.421,0.0436,0.1,0.856,111.013,4
spotify:track:6bMLXWNukxfiUqH1D0ud1Z,"CHICK","SATURATION II","BROCKHAMPTON",2017-08-25,204382,39,true,kootlefoosh,2025-05-03T09:27:32Z,"","QUESTION EVERYTHING, INC. / EMPIRE",0.464,0.71,7,-5.193,1,0.26,0.353,0,0.309,0.585,150.068,4
spotify:track:3JJ4BoL9WVHk4Yye2EGJC7,"Flim","Come To Daddy","Aphex Twin",1997-10-06,177093,60,false,kootlefoosh,2025-05-03T09:27:32Z,"idm,ambient","Warp Records",0.71,0.734,0,-14.932,0,0.052,0.513,0.836,0.0701,0.4,147.98,4
spotify:track:4coV84YURGLDluyaMorWGH,"Evening Mood","Something in the Room She Moves","Julia Holter",2024-03-22,384589,18,false,kootlefoosh,2025-05-03T09:27:32Z,"art pop,baroque pop","Domino Recording Co",0.501,0.429,2,-10.453,0,0.028,0.565,0.374,0.218,0.119,101.084,4
spotify:track:7gzbnBiHnGBpruEIWTSh1X,"Burning for You - Remastered","Cult Classic (Remastered)","Blue Öyster Cult",1994-06,268273,45,false,kootlefoosh,2025-05-03T09:27:32Z,"classic rock,hard rock","Frontiers Records s.r.l.",0.515,0.64,9,-9.621,0,0.0317,0.00191,0.0000549,0.135,0.675,134.409,4
spotify:track:4i95oGsHhlJ8lKF072MvQM,"Talking to the Whisper","Something in the Room She Moves","Julia Holter",2024-03-22,412221,14,false,kootlefoosh,2025-05-03T09:27:32Z,"art pop,baroque pop","Domino Recording Co",0.346,0.375,4,-9.696,0,0.0329,0.27,0.671,0.0951,0.102,139.986,3
spotify:track:5sSYvDVyP0CP9TUiqy3fuF,"Cradles","Cradles","Sub Urban",2019-01-04,209829,41,false,kootlefoosh,2025-05-03T09:27:32Z,"","NCS",0.537,0.586,6,-1.864,1,0.314,0.265,0.0000704,0.175,0.624,79.056,4
spotify:track:2BuBXn15gj4MNYZydyWgrk,"Come Back Baby","DAYTONA","Pusha T",2018-05-25,206706,54,true,kootlefoosh,2025-05-03T09:27:32Z,"","Getting Out Our Dreams, Inc./Def Jam Recordings",0.874,0.485,0,-3.026,1,0.171,0.0487,0,0.299,0.322,92.001,4
spotify:track:2tnbqOpE6FXPRCE51YlO3v,"Dye the Water Green","Silver Wilkinson","Bibio",2013-05-13,325760,28,false,kootlefoosh,2025-05-03T09:27:32Z,"ambient folk,downtempo","Warp Records",0.316,0.315,9,-12.959,0,0.0315,0.87,0.904,0.0832,0.38,147.904,4
spotify:track:17R5Q9cA7wFitWxArC1MRB,"Who Brings Me","Something in the Room She Moves","Julia Holter",2024-03-22,218785,12,false,kootlefoosh,2025-05-03T09:27:32Z,"art pop,baroque pop","Domino Recording Co",0.146,0.0626,7,-15.45,1,0.0437,0.888,0.0222,0.106,0.0397,90.975,3
spotify:track:36KKQqcDQTk4Op0usyqrMS,"Impossible Soul","The Age of Adz","Sufjan Stevens;My Brightest Diamond",2010-10-12,1534720,37,false,kootlefoosh,2025-05-03T09:27:32Z,"baroque pop","Asthmatic Kitty",0.552,0.54,11,-13.121,0,0.127,0.782,0.0015,0.125,0.16,119.998,4
spotify:track:6l7AD8Iq4O6ODIhPShX0cp,"Pleen 1930's","Clarence Park","Clark",2001-04-02,91133,37,false,kootlefoosh,2025-05-03T09:27:32Z,"idm,glitch","Warp Records",0.654,0.294,7,-14.977,0,0.0322,0.995,0.849,0.153,0.706,120.074,4
spotify:track:6rHh8urosEFRI67xVa6fzU,"The Fool On The Hill - Remastered 2009","Magical Mystery Tour (Remastered)","The Beatles",1967-11-27,179106,60,false,kootlefoosh,2025-05-03T09:27:32Z,"classic rock,psychedelic rock","EMI Catalogue",0.357,0.258,4,-10.577,0,0.0313,0.915,0.00000206,0.105,0.499,144.19,4
spotify:track:5sMEEjviCkH6Rp5X2ZvIIc,"Everything is romantic","BRAT","Charli xcx",2024-06-07,203482,69,false,kootlefoosh,2025-05-03T09:27:32Z,"hyperpop,art pop","Atlantic Records",0.485,0.638,2,-6.962,0,0.139,0.309,0.0000413,0.137,0.421,149.99,4
spotify:track:2fB9W8v12kKC2dbin3AV45,"New Vectors","Clear Tamei","Iglooghost",2018-08-08,212229,25,false,kootlefoosh,2025-05-03T09:27:32Z,"idm,glitch,hyperpop,experimental","Gloo",0.535,0.816,2,-9.187,0,0.0522,0.0032,0.031,0.837,0.429,163.025,4
spotify:track:7nCONy10IHp7XD3oYZ0lcx,"I've Seen Footage","The Money Store","Death Grips",2012-04-23,202853,61,true,kootlefoosh,2025-05-03T09:27:32Z,"experimental hip hop,experimental","Epic",0.603,0.944,11,-3.626,0,0.347,0.0481,0,0.342,0.418,130.035,4
spotify:track:2fOYcnUo9iPTOqIlSg26MY,"tell me a joke","I Didn't Mean To Haunt You","Quadeca",2022-11-10,304613,43,false,kootlefoosh,2025-05-03T09:27:32Z,"art pop","deadAir",0.198,0.434,5,-14.002,1,0.0562,0.292,0.3,0.118,0.0992,173.765,3
spotify:track:41WcmdweTbIJAc8tiOR6xw,"Oh Comely","In the Aeroplane Over the Sea","Neutral Milk Hotel",1998-02-20,498146,0,false,kootlefoosh,2025-05-03T09:27:32Z,"anti-folk,folk punk","Merge Records",0.365,0.357,4,-6.227,0,0.0343,0.744,0.0000197,0.11,0.117,118.436,3
spotify:track:6AI3ezQ4o3HUoP6Dhudph3,"Not Like Us","Not Like Us","Kendrick Lamar",2024-05-04,274192,88,true,kootlefoosh,2025-05-03T09:27:32Z,"hip hop,west coast hip hop","Kendrick Lamar, under exclusive license to Interscope Records",0.898,0.472,1,-7.001,1,0.0776,0.0107,0,0.141,0.214,101.061,4
spotify:track:7y8X0Z04gJCKtfrnSAMywJ,"Hacker","The Money Store","Death Grips",2012-04-23,275520,56,true,kootlefoosh,2025-05-03T09:27:32Z,"experimental hip hop,experimental","Epic",0.681,0.88,9,-3.895,1,0.227,0.0567,0,0.0893,0.38,124.885,4
spotify:track:5h68SoVFGleijCtjEja3xG,"365","BRAT","Charli xcx",2024-06-07,203618,76,true,kootlefoosh,2025-05-03T09:27:32Z,"hyperpop,art pop","Atlantic Records",0.761,0.856,1,-5.121,1,0.109,0.154,0.503,0.16,0.729,127.111,4
spotify:track:5hReWjUHqPqkHi31G7izL4,"Inner City Blues (Make Me Wanna Holler)","What's Going On","Marvin Gaye",1971-05-21,327706,66,false,kootlefoosh,2025-05-03T09:27:32Z,"motown,classic soul,soul,northern soul,quiet storm","UNI/MOTOWN",0.63,0.455,1,-13.667,1,0.0322,0.792,0.132,0.133,0.645,94.08,4
spotify:track:0hKRSZhUGEhKU6aNSPBACZ,"A Day In The Life - Remastered 2009","Sgt. Pepper's Lonely Hearts Club Band (Remastered)","The Beatles",1967-06-01,337413,63,false,kootlefoosh,2025-05-03T09:27:32Z,"classic rock,psychedelic rock","EMI Catalogue",0.364,0.457,4,-14.162,0,0.0675,0.29,0.000106,0.922,0.175,163.219,4
spotify:track:2jVZWz5rBivybeJY4sIE3g,"You've Got a Gift","Cherry Peel","of Montreal",1997,290266,23,false,kootlefoosh,2025-05-03T09:27:32Z,"neo-psychedelic,baroque pop,art pop","Bar/None Records",0.356,0.533,1,-8.869,1,0.0285,0.485,0.0000813,0.227,0.369,126.773,4
spotify:track:0dWOFwdXrbBUYqD9DLsoyK,"BLEACH","SATURATION III","BROCKHAMPTON",2017-12-15,273151,64,true,kootlefoosh,2025-05-03T09:27:32Z,"","QUESTION EVERYTHING, INC. / EMPIRE",0.595,0.657,1,-6.498,0,0.183,0.462,0.000597,0.437,0.718,156.093,4
spotify:track:55fYvmwXROcnro01O9DHth,"The Twins / Romantica","Stratosphere","Duster",1998-02-24,222933,43,false,kootlefoosh,2025-05-03T09:27:32Z,"slowcore,shoegaze","Numero Group",0.302,0.806,0,-6.305,1,0.0346,0.734,0.886,0.156,0.246,167.425,4
spotify:track:6DEaElhv0ogtMnuODOnylV,"(2 Moons)","No Flashlight","Mount Eerie",2015-09-25,56965,8,false,kootlefoosh,2025-05-03T09:27:32Z,"slowcore,anti-folk,indie folk","P.W. Elverum & Sun",0.356,0.213,7,-23.052,1,0.0711,0.878,0.0468,0.176,0.431,46.437,4
spotify:track:4vwHBxN5OGtUqqUWvWClGd,"757","10,000 gecs","100 gecs",2023-03-17,126426,54,false,kootlefoosh,2025-05-03T09:27:32Z,"hyperpop,glitch","Dog Show Records",0.343,0.905,7,-2.829,0,0.539,0.0021,0,0.0984,0.628,200.216,4
spotify:track:5w4KWZatyMvra1cuekHTl3,"KISSY, FACE EMOJI!","LP!","JPEGMAFIA",2021-10-22,205355,32,false,kootlefoosh,2025-05-03T09:27:42Z,"experimental hip hop,alternative hip hop,experimental","Universal Records",0.434,0.755,5,-3.411,0,0.241,0.361,0.00000469,0.224,0.551,130.665,4
spotify:track:6OLkCiGr9U5fofZoGFq1UY,"I Would Die 4 U - Extended Version; 2017 Remaster","Purple Rain (Deluxe Expanded Edition)","Prince",2017-06-23,618280,29,false,kootlefoosh,2025-05-03T09:27:42Z,"funk rock,funk","Warner Records",0.751,0.88,11,-8.274,0,0.152,0.0578,0.000134,0.16,0.56,140.288,4
spotify:track:7AKwWqnoMmvCqBQtcdIECG,"ExtraL (feat. Doechii)","ExtraL (feat. Doechii)","JENNIE;Doechii",2025-02-21,167754,70,true,kootlefoosh,2025-05-03T09:27:42Z,"k-pop","OA Entertainment/Columbia",0.758,0.726,1,-6.452,1,0.1,0.0177,0.000168,0.192,0.699,139.932,4
spotify:track:3aSWXU6owkZeVhh94XxEWO,"30 For 30 (with Kendrick Lamar)","SOS Deluxe: LANA","SZA;Kendrick Lamar",2024-12-20,278277,76,true,kootlefoosh,2025-05-03T09:27:42Z,"r&b,hip hop,west coast hip hop","Top Dawg Entertainment/RCA Records",0.714,0.415,1,-10.338,0,0.0634,0.758,0.000112,0.133,0.506,140.059,4
spotify:track:4K1Pg0FLno1ltzX3jeqT83,"dodger blue (feat. wallie the sensei, siete7x, roddy ricch)","GNX","Kendrick Lamar;Wallie the Sensei;Siete7x;Roddy Ricch",2024-11-22,131240,69,true,kootlefoosh,2025-05-03T09:27:42Z,"hip hop,west coast hip hop,melodic rap","pgLang, under exclusive license to Interscope Records",0.796,0.536,6,-7.93,1,0.109,0.0552,0,0.112,0.662,83.492,4
spotify:track:33yAEqzKXexYM3WlOYtTfQ,"D.A.N.C.E.","Justice","Justice",2007-06-11,242266,68,false,kootlefoosh,2025-05-03T09:27:42Z,"french house,new rave","Ed Banger Records",0.613,0.962,6,-5.07,0,0.278,0.034,0,0.824,0.496,113.015,4
spotify:track:5WaoOGalzrXc5ksxfx8NN8,"Frankie Sinatra - Extended Mix","Wildflower","The Avalanches",2016-07-08,268080,30,true,kootlefoosh,2025-05-03T09:27:42Z,"plunderphonics","Universal Music Australia Pty. Ltd.",0.702,0.807,2,-5.865,0,0.135,0.681,0,0.516,0.864,95.547,4
spotify:track:4C5GsegFD0j5ujSr1y93Oj,"Knocks Me Off My Feet","Songs In The Key Of Life","Stevie Wonder",1976-09-28,216426,63,false,kootlefoosh,2025-05-03T09:27:42Z,"motown,classic soul,soul","UNI/MOTOWN",0.496,0.488,5,-14.195,1,0.0305,0.295,0.00000685,0.132,0.396,181.042,4
spotify:track:3JDsYB8UxGbMQNnNlAeDL0,"Envelopes (Chapter VI) - Edit","Envelopes","Leon Vynehall",2018-04-10,241346,40,false,kootlefoosh,2025-05-03T09:27:42Z,"lo-fi house,deep house","Ninja Tune",0.391,0.301,8,-10.752,1,0.0327,0.441,0.736,0.078,0.0714,71.017,4
spotify:track:0oigSejhoNen2EdNAIFcm5,"Hollywood Baby","10,000 gecs","100 gecs",2023-03-17,187693,58,true,kootlefoosh,2025-05-03T09:27:42Z,"hyperpop,glitch","Dog Show Records",0.426,0.872,10,-3.322,1,0.115,0.0191,0,0.269,0.608,77.292,4
spotify:track:27XMzUYqMgk1GLpJ360eaH,"I Must Apologise - Sango Remix","to hell with it (Remixes)","PinkPantheress;Sango",2022-01-28,115200,41,false,kootlefoosh,2025-05-03T09:27:42Z,"bedroom pop","Parlophone UK",0.659,0.633,1,-6.957,0,0.0546,0.538,0.0679,0.156,0.65,150.025,4
spotify:track:1JgkiUg9mSXSwcb5Gbi4Ur,"Lean 4 Real (feat. Skepta)","Die Lit","Playboi Carti;Skepta",2018-05-11,177026,67,true,kootlefoosh,2025-05-03T09:27:42Z,"rage rap,grime,uk grime","AWGE Label",0.754,0.775,7,-5.077,1,0.066,0.0302,0,0.362,0.159,76.01,4
spotify:track:4uQ7wYsuL0DryknoDc11Hk,"Norf Norf","Summertime '06","Vince Staples",2015-06-30,183160,64,true,kootlefoosh,2025-05-03T09:27:42Z,"","Def Jam Recordings",0.925,0.549,7,-6.572,1,0.0656,0.396,0.000154,0.11,0.0904,100.014,4
spotify:track:4odoLyHnSx2jIcXs16IvsV,"Jesus Forgive Me, I Am A Thot","All My Heroes Are Cornballs","JPEGMAFIA",2019-09-13,156533,46,true,kootlefoosh,2025-05-03T09:27:42Z,"experimental hip hop,alternative hip hop,experimental","EQT Republic JV",0.628,0.78,11,-5.217,1,0.451,0.243,0,0.318,0.602,122.308,4
spotify:track:42e68PnF0DyvfdqubTJ6fx,"Esprit.Wav","Virtua.Zip","ESPRIT 空想;George Clanton",2014-05-06,210000,52,false,kootlefoosh,2025-05-03T09:27:42Z,"vaporwave,plunderphonics,chillwave","100% Electronica LLC",0.6,0.917,11,-5.083,1,0.0338,0.301,0.883,0.0837,0.814,159.988,4
spotify:track:23v2acfz2NrSZY1rMYxlLv,"Teen Pregnancy","Teen Pregnancy","Blank Banshee",2025-02-07,177297,0,false,kootlefoosh,2025-05-03T09:27:42Z,"vaporwave,plunderphonics,chillwave","Independent",0.741,0.972,7,-7.641,0,0.0791,0.288,0.434,0.522,0.761,111.019,4
spotify:track:7JMVhsR4cggN4Rvq0NQVOX,"Beta Male Strategies","All My Heroes Are Cornballs","JPEGMAFIA",2019-09-13,198008,42,true,kootlefoosh,2025-05-03T09:27:42Z,"experimental hip hop,alternative hip hop,experimental","EQT Republic JV",0.573,0.582,0,-6.647,1,0.275,0.484,0.0000061,0.161,0.214,119.69,4
spotify:track:2aoo2jlRnM3A0NyLQqMN2f,"All Along the Watchtower","Electric Ladyland","Jimi Hendrix",1968-10-25,240800,76,false,kootlefoosh,2025-05-03T09:27:42Z,"psychedelic rock,classic rock,acid rock,blues rock","Legacy Recordings",0.438,0.805,8,-6.237,1,0.0624,0.00255,0.0000569,0.0842,0.564,113.253,4
spotify:track:5QTxFnGygVM4jFQiBovmRo,"(Don't Fear) The Reaper","Agents Of Fortune","Blue Öyster Cult",1976,308123,78,false,kootlefoosh,2025-05-03T09:27:42Z,"classic rock,hard rock","Columbia",0.333,0.927,9,-8.55,0,0.0733,0.0029,0.000208,0.297,0.385,141.466,4
spotify:track:7b4yGtR0rujvLi5EBfKKJ2,"Take Me Home Tonight","Can't Hold Back","Eddie Money",1986-10-15,211160,76,false,kootlefoosh,2025-05-03T09:27:42Z,"classic rock","Columbia",0.608,0.768,1,-9.911,1,0.0364,0.101,0.00000141,0.0942,0.748,132.699,4
spotify:track:4yqtwO7MQIIXqoiRBPHAgR,"Money for Nothing","Brothers in Arms","Dire Straits",1985-05-13,506400,72,false,kootlefoosh,2025-05-03T09:27:42Z,"classic rock","Warner Records",0.667,0.655,2,-9.339,0,0.0367,0.0491,0.000894,0.0641,0.657,134.212,4
spotify:track:2X6QpWspkbTYPq9HM5VD5w,"Hurt","Unknown Death 2002","Yung Lean",2013-07-09,247000,50,true,kootlefoosh,2025-05-03T09:27:42Z,"cloud rap","YEAR0001",0.813,0.445,10,-10.194,0,0.118,0.635,0.0000176,0.0873,0.193,126.006,4
spotify:track:7v9Q0dAb9t7h8gJOkcJHay,"Face to Face","Discovery","Daft Punk",2001-03-12,240173,71,false,kootlefoosh,2025-05-03T09:27:42Z,"french house,electronic,electro","Daft Life Ltd./ADA France",0.874,0.437,1,-10.235,0,0.0708,0.00134,0.0296,0.0293,0.962,117.791,4
spotify:track:2Fw5S2gaOSZzdN5dFoC2dj,"A.D.H.D","Section.80","Kendrick Lamar",2011-07-02,215509,73,true,kootlefoosh,2025-05-03T09:27:42Z,"hip hop,west coast hip hop","Top Dawg Entertainment / Section.80",0.609,0.799,9,-6.883,1,0.24,0.33,0,0.108,0.582,157.74,4
spotify:track:1VjuOYGK7gKGiXhfoMwlfa,"Sept","Velocity: Design: Comfort.","Sweet Trip",2003-06-10,506293,39,false,kootlefoosh,2025-05-03T09:27:42Z,"shoegaze,dream pop,idm","Darla Records",0.524,0.458,7,-9.623,0,0.0359,0.565,0.0324,0.108,0.644,163.082,3
spotify:track:68btRclR8PlNcs1OSC52P8,"Spirit They've Vanished - Remastered 2023","Spirit They're Gone, Spirit They've Vanished (Remastered 2023)","Animal Collective",2023-05-12,334968,11,false,kootlefoosh,2025-05-03T09:27:42Z,"neo-psychedelic,indie rock","Domino Recording Co",0.169,0.668,11,-10.679,1,0.0733,0.197,0.00000117,0.741,0.231,84.382,3
spotify:track:0V3nTTKA24XKCayp8igU4l,"Curls","Madvillainy","Madvillain;Madlib;MF DOOM",2004-03-24,95506,55,false,kootlefoosh,2025-05-03T09:27:42Z,"experimental hip hop,alternative hip hop,jazz rap,plunderphonics,east coast hip hop","Stones Throw Records",0.533,0.724,7,-8.954,0,0.311,0.275,0.00000459,0.118,0.504,89.862,4
spotify:track:3maSjEmWa2rr3e7fpXHt3v,"Big Gulp","Blank Banshee 1","Blank Banshee",2013-10-20,132726,14,false,kootlefoosh,2025-05-03T09:27:42Z,"vaporwave,plunderphonics,chillwave","Hologram Bay",0.687,0.623,10,-6.529,0,0.0877,0.103,0.815,0.126,0.159,176.191,4
spotify:track:3PRPiS8XO5BDwtBePgAlVM,"Higher Ground","TNGHT","TNGHT;Hudson Mohawke;Lunice",2012-07-23,199343,46,false,kootlefoosh,2025-05-03T09:27:42Z,"edm trap","Warp Records",0.711,0.761,6,-7.267,1,0.233,0.596,0.124,0.134,0.525,160.738,4
spotify:track:1xc2VwKHCinY9os7f9oFdp,"Know You","2012 - 2017","Against All Logic",2018-02-17,264713,0,false,kootlefoosh,2025-05-03T09:27:42Z,"plunderphonics","Other People",0.895,0.861,5,-4.741,0,0.174,0.086,0.000443,0.455,0.678,107.022,4
spotify:track:2SRLd3XhmyP2wwQKVRDDy4,"SICK, NERVOUS & BROKE!","LP!","JPEGMAFIA",2021-10-22,324776,39,true,kootlefoosh,2025-05-03T09:27:42Z,"experimental hip hop,alternative hip hop,experimental","Universal Records",0.549,0.687,1,-4.53,1,0.135,0.0722,0,0.62,0.0754,97.78,4
spotify:track:29TPjc8wxfz4XMn21O7VsZ,"Sky","Whole Lotta Red","Playboi Carti",2020-12-25,193234,80,true,kootlefoosh,2025-05-03T09:27:42Z,"rage rap","AWGE/Interscope Records",0.785,0.903,2,-4.184,1,0.21,0.258,0,0.169,0.565,139.98,4
spotify:track:2teH8BAM9q2oSmBre5hiQM,"Great Day","Madvillainy","Madvillain;Madlib;MF DOOM",2004-03-24,136920,53,false,kootlefoosh,2025-05-03T09:27:42Z,"experimental hip hop,alternative hip hop,jazz rap,plunderphonics,east coast hip hop","Stones Throw Records",0.428,0.69,11,-8.205,0,0.119,0.686,0.000127,0.498,0.688,86.163,4
spotify:track:3V8vWoCbKbfjNrPaQ4YtSg,"untitled 05 | 09.21.2014.","untitled unmastered.","Kendrick Lamar",2016-03-04,338426,61,true,kootlefoosh,2025-05-03T09:27:42Z,"hip hop,west coast hip hop","Aftermath",0.461,0.62,0,-9.822,1,0.496,0.321,0,0.151,0.422,153.941,4
